row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,delivery_days,order_year,order_month,order_month_name,order_quarter,order_day,type_of_day
112,ca-2017-128867,2017-11-03,2017-11-10,standard class,cl-12565,clay ludtke,consumer,urbandale,iowa,50322.0,central,off-ar-10000380,office supplies,art,"hunt powerhouse electric pencil sharpener, blue",75.96,7,2017,11,nov,2017q4,friday,Weekday
113,ca-2017-128867,2017-11-03,2017-11-10,standard class,cl-12565,clay ludtke,consumer,urbandale,iowa,50322.0,central,off-bi-10003981,office supplies,binders,"avery durable plastic 1"" binders",27.24,7,2017,11,nov,2017q4,friday,Weekday
114,ca-2015-115259,2015-08-25,2015-08-27,second class,rc-19960,ryan crowe,consumer,columbus,ohio,43229.0,east,off-fa-10000621,office supplies,fasteners,"oic colored binder clips, assorted sizes",40.096,2,2015,8,aug,2015q3,tuesday,Weekday
115,ca-2015-115259,2015-08-25,2015-08-27,second class,rc-19960,ryan crowe,consumer,columbus,ohio,43229.0,east,off-en-10002600,office supplies,envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",4.72,2,2015,8,aug,2015q3,tuesday,Weekday
116,ca-2015-115259,2015-08-25,2015-08-27,second class,rc-19960,ryan crowe,consumer,columbus,ohio,43229.0,east,off-pa-10004965,office supplies,paper,xerox 1921,23.976,2,2015,8,aug,2015q3,tuesday,Weekday
117,ca-2015-115259,2015-08-25,2015-08-27,second class,rc-19960,ryan crowe,consumer,columbus,ohio,43229.0,east,off-en-10002504,office supplies,envelopes,"tyvek  top-opening peel & seel envelopes, plain white",130.464,2,2015,8,aug,2015q3,tuesday,Weekday
118,ca-2016-110457,2016-03-02,2016-03-06,standard class,dk-13090,dave kipp,consumer,seattle,washington,98103.0,west,fur-ta-10001768,furniture,tables,hon racetrack conference tables,787.53,4,2016,3,mar,2016q1,wednesday,Weekday
119,us-2016-136476,2016-04-05,2016-04-10,standard class,gg-14650,greg guthrie,corporate,bristol,tennessee,37620.0,south,off-bi-10003650,office supplies,binders,gbc docubind 300 electric binding machine,157.794,5,2016,4,apr,2016q2,tuesday,Weekday
120,ca-2017-103730,2017-06-12,2017-06-15,first class,sc-20725,steven cartwright,consumer,wilmington,delaware,19805.0,east,fur-fu-10002157,furniture,furnishings,artistic insta-plaque,47.04,3,2017,6,jun,2017q2,monday,Weekday
121,ca-2017-103730,2017-06-12,2017-06-15,first class,sc-20725,steven cartwright,consumer,wilmington,delaware,19805.0,east,off-bi-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,30.84,3,2017,6,jun,2017q2,monday,Weekday
122,ca-2017-103730,2017-06-12,2017-06-15,first class,sc-20725,steven cartwright,consumer,wilmington,delaware,19805.0,east,off-st-10000777,office supplies,storage,"companion letter/legal file, black",226.56,3,2017,6,jun,2017q2,monday,Weekday
123,ca-2017-103730,2017-06-12,2017-06-15,first class,sc-20725,steven cartwright,consumer,wilmington,delaware,19805.0,east,off-en-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,115.02,3,2017,6,jun,2017q2,monday,Weekday
124,ca-2017-103730,2017-06-12,2017-06-15,first class,sc-20725,steven cartwright,consumer,wilmington,delaware,19805.0,east,tec-ph-10003875,technology,phones,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,68.04,3,2017,6,jun,2017q2,monday,Weekday
125,us-2015-152030,2015-12-26,2015-12-28,second class,ad-10180,alan dominguez,home office,houston,texas,77041.0,central,fur-ch-10004063,furniture,chairs,global deluxe high-back manager's chair,600.558,2,2015,12,dec,2015q4,saturday,Weekday
126,us-2015-134614,2015-09-20,2015-09-25,standard class,pf-19165,philip fox,consumer,bloomington,illinois,61701.0,central,fur-ta-10004534,furniture,tables,bevis 44 x 96 conference tables,617.7,5,2015,9,sep,2015q3,sunday,Weekday
127,us-2018-107272,2018-11-05,2018-11-12,standard class,ts-21610,troy staebel,consumer,phoenix,arizona,85023.0,west,off-bi-10003274,office supplies,binders,"avery durable slant ring binders, no labels",2.388,7,2018,11,nov,2018q4,monday,Weekday
128,us-2018-107272,2018-11-05,2018-11-12,standard class,ts-21610,troy staebel,consumer,phoenix,arizona,85023.0,west,off-st-10002974,office supplies,storage,"trav-l-file heavy-duty shuttle ii, black",243.992,7,2018,11,nov,2018q4,monday,Weekday
129,us-2017-125969,2017-11-06,2017-11-10,second class,ls-16975,lindsay shagiari,home office,los angeles,california,90004.0,west,fur-ch-10001146,furniture,chairs,"global task chair, black",81.424,4,2017,11,nov,2017q4,monday,Weekday
130,us-2017-125969,2017-11-06,2017-11-10,second class,ls-16975,lindsay shagiari,home office,los angeles,california,90004.0,west,fur-fu-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,238.56,4,2017,11,nov,2017q4,monday,Weekday
131,us-2018-164147,2018-02-02,2018-02-05,first class,dw-13585,dorothy wardle,corporate,columbus,ohio,43229.0,east,tec-ph-10002293,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,59.97,3,2018,2,feb,2018q1,friday,Weekday
132,us-2018-164147,2018-02-02,2018-02-05,first class,dw-13585,dorothy wardle,corporate,columbus,ohio,43229.0,east,off-pa-10002377,office supplies,paper,xerox 1916,78.304,3,2018,2,feb,2018q1,friday,Weekday
133,us-2018-164147,2018-02-02,2018-02-05,first class,dw-13585,dorothy wardle,corporate,columbus,ohio,43229.0,east,off-fa-10002780,office supplies,fasteners,staples,21.456,3,2018,2,feb,2018q1,friday,Weekday
134,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,off-pa-10001804,office supplies,paper,xerox 195,20.04,6,2017,10,oct,2017q4,friday,Weekday
135,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,off-pa-10001736,office supplies,paper,xerox 1880,35.44,6,2017,10,oct,2017q4,friday,Weekday
136,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,off-ar-10001149,office supplies,art,"sanford colorific colored pencils, 12/box",11.52,6,2017,10,oct,2017q4,friday,Weekday
137,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,off-fa-10002988,office supplies,fasteners,ideal clamps,4.02,6,2017,10,oct,2017q4,friday,Weekday
138,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,off-bi-10004781,office supplies,binders,gbc wire binding strips,76.176,6,2017,10,oct,2017q4,friday,Weekday
139,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,off-su-10001218,office supplies,supplies,fiskars softgrip scissors,65.88,6,2017,10,oct,2017q4,friday,Weekday
140,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,roseville,california,95661.0,west,fur-fu-10001706,furniture,furnishings,longer-life soft white bulbs,43.12,6,2017,10,oct,2017q4,friday,Weekday
141,ca-2017-110366,2017-09-05,2017-09-07,second class,jd-15895,jonathan doherty,corporate,philadelphia,pennsylvania,19140.0,east,fur-fu-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8,2,2017,9,sep,2017q3,tuesday,Weekday
142,ca-2018-106180,2018-09-18,2018-09-23,standard class,sh-19975,sally hughsby,corporate,san francisco,california,94122.0,west,off-ar-10000940,office supplies,art,newell 343,8.82,5,2018,9,sep,2018q3,tuesday,Weekday
143,ca-2018-106180,2018-09-18,2018-09-23,standard class,sh-19975,sally hughsby,corporate,san francisco,california,94122.0,west,off-en-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,5,2018,9,sep,2018q3,tuesday,Weekday
144,ca-2018-106180,2018-09-18,2018-09-23,standard class,sh-19975,sally hughsby,corporate,san francisco,california,94122.0,west,off-pa-10004327,office supplies,paper,xerox 1911,143.7,5,2018,9,sep,2018q3,tuesday,Weekday
145,ca-2018-155376,2018-12-22,2018-12-27,standard class,sg-20080,sandra glassco,consumer,independence,missouri,64055.0,central,off-ap-10001058,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43,5,2018,12,dec,2018q4,saturday,Weekday
146,ca-2016-110744,2016-09-07,2016-09-12,standard class,ha-14920,helen andreada,consumer,pasadena,california,91104.0,west,off-st-10003656,office supplies,storage,safco industrial wire shelving,671.93,5,2016,9,sep,2016q3,wednesday,Weekday
147,ca-2015-110072,2015-10-22,2015-10-28,standard class,mg-17680,maureen gastineau,home office,newark,ohio,43055.0,east,fur-fu-10000521,furniture,furnishings,"seth thomas 14"" putty-colored wall clock",93.888,6,2015,10,oct,2015q4,thursday,Weekday
148,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,franklin,wisconsin,53132.0,central,tec-ph-10000215,technology,phones,plantronics cordless phone headset with in-line volume - m214c,384.45,4,2017,12,dec,2017q4,tuesday,Weekday
149,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,franklin,wisconsin,53132.0,central,tec-ph-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97,4,2017,12,dec,2017q4,tuesday,Weekday
150,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,franklin,wisconsin,53132.0,central,fur-ch-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84,4,2017,12,dec,2017q4,tuesday,Weekday
151,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,franklin,wisconsin,53132.0,central,off-bi-10002735,office supplies,binders,gbc prestige therm-a-bind covers,171.55,4,2017,12,dec,2017q4,tuesday,Weekday
152,ca-2017-158834,2017-03-13,2017-03-16,first class,tw-21025,tamara willingham,home office,scottsdale,arizona,85254.0,west,off-ap-10000326,office supplies,appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92,3,2017,3,mar,2017q1,monday,Weekday
153,ca-2017-158834,2017-03-13,2017-03-16,first class,tw-21025,tamara willingham,home office,scottsdale,arizona,85254.0,west,tec-ph-10001254,technology,phones,jabra biz 2300 duo qd duo corded headset,203.184,3,2017,3,mar,2017q1,monday,Weekday
154,ca-2016-124919,2016-05-31,2016-06-02,first class,sp-20650,stephanie phelps,corporate,san jose,california,95123.0,west,off-pa-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38,2,2016,5,may,2016q2,tuesday,Weekday
155,ca-2016-124919,2016-05-31,2016-06-02,first class,sp-20650,stephanie phelps,corporate,san jose,california,95123.0,west,off-pa-10002254,office supplies,paper,xerox 1883,105.52,2,2016,5,may,2016q2,tuesday,Weekday
156,ca-2016-124919,2016-05-31,2016-06-02,first class,sp-20650,stephanie phelps,corporate,san jose,california,95123.0,west,off-st-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88,2,2016,5,may,2016q2,tuesday,Weekday
157,ca-2016-118948,2016-05-28,2016-06-03,standard class,nk-18490,neil knudson,home office,seattle,washington,98105.0,west,off-ar-10001547,office supplies,art,newell 311,6.63,6,2016,5,may,2016q2,saturday,Weekday
158,ca-2015-104269,2015-03-01,2015-03-06,second class,db-13060,dave brooks,consumer,seattle,washington,98115.0,west,fur-ch-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568,5,2015,3,mar,2015q1,sunday,Weekday
159,ca-2017-114104,2017-11-20,2017-11-24,standard class,np-18670,nora paige,consumer,edmond,oklahoma,73034.0,central,off-la-10002475,office supplies,labels,avery 519,14.62,4,2017,11,nov,2017q4,monday,Weekday
160,ca-2017-114104,2017-11-20,2017-11-24,standard class,np-18670,nora paige,consumer,edmond,oklahoma,73034.0,central,tec-ph-10004536,technology,phones,avaya 5420 digital phone,944.93,4,2017,11,nov,2017q4,monday,Weekday
161,ca-2017-162733,2017-05-11,2017-05-12,first class,tt-21070,ted trevino,consumer,los angeles,california,90045.0,west,off-pa-10002751,office supplies,paper,xerox 1920,5.98,1,2017,5,may,2017q2,thursday,Weekday
162,ca-2016-119697,2016-12-28,2016-12-31,second class,em-13960,eric murdock,consumer,philadelphia,pennsylvania,19134.0,east,tec-ac-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384,3,2016,12,dec,2016q4,wednesday,Weekday
163,ca-2017-154508,2017-11-16,2017-11-20,standard class,rd-19900,ruben dartt,consumer,carlsbad,new mexico,88220.0,west,off-en-10001990,office supplies,envelopes,staple envelope,28.4,4,2017,11,nov,2017q4,thursday,Weekday
164,ca-2017-113817,2017-11-07,2017-11-11,standard class,mj-17740,max jones,consumer,seattle,washington,98115.0,west,off-bi-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68,4,2017,11,nov,2017q4,tuesday,Weekday
165,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,off-ar-10004441,office supplies,art,bic brite liner highlighters,9.936,4,2015,9,sep,2015q3,tuesday,Weekday
166,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,tec-ma-10000822,technology,machines,lexmark mx611dhe monochrome laser printer,8159.952,4,2015,9,sep,2015q3,tuesday,Weekday
167,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,off-st-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928,4,2015,9,sep,2015q3,tuesday,Weekday
168,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,fur-ch-10004287,furniture,chairs,safco arco folding chair,1740.06,4,2015,9,sep,2015q3,tuesday,Weekday
169,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,off-ar-10002656,office supplies,art,sanford liquid accent highlighters,32.064,4,2015,9,sep,2015q3,tuesday,Weekday
170,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,off-ap-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98,4,2015,9,sep,2015q3,tuesday,Weekday
171,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,san antonio,texas,78207.0,central,tec-ph-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976,4,2015,9,sep,2015q3,tuesday,Weekday
172,ca-2015-118962,2015-08-05,2015-08-09,standard class,cs-12130,chad sievert,consumer,los angeles,california,90004.0,west,off-pa-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",20.94,4,2015,8,aug,2015q3,wednesday,Weekday
173,ca-2015-118962,2015-08-05,2015-08-09,standard class,cs-12130,chad sievert,consumer,los angeles,california,90004.0,west,off-pa-10001144,office supplies,paper,xerox 1913,110.96,4,2015,8,aug,2015q3,wednesday,Weekday
174,ca-2015-118962,2015-08-05,2015-08-09,standard class,cs-12130,chad sievert,consumer,los angeles,california,90004.0,west,fur-ch-10003817,furniture,chairs,"global value steno chair, gray",340.144,4,2015,8,aug,2015q3,wednesday,Weekday
175,us-2015-100853,2015-09-14,2015-09-19,standard class,jb-15400,jennifer braxton,corporate,chicago,illinois,60623.0,central,off-ap-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448,5,2015,9,sep,2015q3,monday,Weekday
176,us-2015-100853,2015-09-14,2015-09-19,standard class,jb-15400,jennifer braxton,corporate,chicago,illinois,60623.0,central,off-la-10003148,office supplies,labels,avery 51,20.16,5,2015,9,sep,2015q3,monday,Weekday
177,us-2018-152366,2018-04-21,2018-04-25,second class,sj-20500,shirley jackson,consumer,houston,texas,77036.0,central,off-ap-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264,4,2018,4,apr,2018q2,saturday,Weekday
178,us-2016-101511,2016-11-21,2016-11-23,second class,je-15745,joel eaton,consumer,newark,ohio,43055.0,east,fur-ch-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802,2,2016,11,nov,2016q4,monday,Weekday
179,us-2016-101511,2016-11-21,2016-11-23,second class,je-15745,joel eaton,consumer,newark,ohio,43055.0,east,off-su-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88,2,2016,11,nov,2016q4,monday,Weekday
180,ca-2016-137225,2016-12-15,2016-12-19,standard class,jk-15640,jim kriz,home office,new york city,new york,10009.0,east,off-ar-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",3.28,4,2016,12,dec,2016q4,thursday,Weekday
181,ca-2015-166191,2015-12-05,2015-12-09,second class,dk-13150,david kendrick,corporate,decatur,illinois,62521.0,central,off-st-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",24.816,4,2015,12,dec,2015q4,saturday,Weekday
182,ca-2015-166191,2015-12-05,2015-12-09,second class,dk-13150,david kendrick,corporate,decatur,illinois,62521.0,central,tec-ac-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744,4,2015,12,dec,2015q4,saturday,Weekday
183,ca-2015-158274,2015-11-19,2015-11-24,second class,rm-19675,robert marley,home office,monroe,louisiana,71203.0,south,tec-ph-10003273,technology,phones,at&t tr1909w,503.96,5,2015,11,nov,2015q4,thursday,Weekday
184,ca-2015-158274,2015-11-19,2015-11-24,second class,rm-19675,robert marley,home office,monroe,louisiana,71203.0,south,tec-ph-10004896,technology,phones,nokia lumia 521 (t-mobile),149.95,5,2015,11,nov,2015q4,thursday,Weekday
